chr,gene_id,strand,start,end
chr17,ENSG00000177728.14,+,75485871,75485942
chr17,ENSG00000177728.14,+,75487325,75487380
chr17,ENSG00000177728.14,+,75487932,75487955
chr17,ENSG00000177728.14,+,75489337,75489368
chr17,ENSG00000177728.14,+,75489576,75489662
chr17,ENSG00000177728.14,+,75490234,75490350
chr17,ENSG00000177728.14,+,75490702,75490758
chr17,ENSG00000177728.14,+,75491049,75491102
chr17,ENSG00000177728.14,+,75492254,75492337
chr17,ENSG00000177728.14,+,75492474,75492742
chr17,ENSG00000177728.14,+,75499332,75500082
chr17,ENSG00000177303.9,-,75500261,75501082
chr17,ENSG00000177303.9,-,75505319,75505517
chr17,ENSG00000177303.9,-,75513805,75514208
chr17,ENSG00000182173.12,+,75521365,75521510
chr17,ENSG00000182173.12,+,75521705,75522333
chr17,ENSG00000182173.12,+,75523275,75523287
chr17,ENSG00000182173.12,+,75524330,75524739
chr17,ENSG00000073350.13,+,75543397,75543426
chr17,ENSG00000073350.13,+,75564540,75564723
chr17,ENSG00000073350.13,+,75569963,75570255
chr17,ENSG00000073350.13,+,75570348,75570498
chr17,ENSG00000073350.13,+,75570950,75571100
chr17,ENSG00000073350.13,+,75571667,75571783
chr17,ENSG00000073350.13,+,75571898,75572064
chr17,ENSG00000073350.13,+,75573014,75573278
chr17,ENSG00000073350.13,+,75573481,75573631
chr17,ENSG00000073350.13,+,75573952,75573980
chr17,ENSG00000073350.13,+,75574213,75574260
chr17,ENSG00000073350.13,+,75574453,75574495
chr17,ENSG00000073350.13,+,75574610,75574668
chr17,ENSG00000073350.13,+,75574871,75575208
chr17,ENSG00000266714.6,+,75602517,75602594
chr17,ENSG00000266714.6,+,75602830,75602945
chr17,ENSG00000266714.6,+,75603032,75603077
chr17,ENSG00000266714.6,+,75605504,75605621
chr17,ENSG00000266714.6,+,75605864,75606021
chr17,ENSG00000266714.6,+,75610166,75610259
chr17,ENSG00000266714.6,+,75610900,75610959
chr17,ENSG00000266714.6,+,75611601,75611658
chr17,ENSG00000266714.6,+,75611886,75612016
chr17,ENSG00000266714.6,+,75612798,75612893
chr17,ENSG00000266714.6,+,75612974,75613209
chr17,ENSG00000266714.6,+,75613293,75613471
chr17,ENSG00000266714.6,+,75613705,75613777
chr17,ENSG00000266714.6,+,75613981,75614033
chr17,ENSG00000266714.6,+,75614199,75614360
chr17,ENSG00000266714.6,+,75614583,75614683
chr17,ENSG00000266714.6,+,75614773,75614849
chr17,ENSG00000266714.6,+,75614961,75615042
chr17,ENSG00000266714.6,+,75615240,75615338
chr17,ENSG00000266714.6,+,75615503,75615600
chr17,ENSG00000266714.6,+,75615693,75615884
chr17,ENSG00000266714.6,+,75616069,75616147
chr17,ENSG00000266714.6,+,75616312,75616390
chr17,ENSG00000266714.6,+,75616874,75616961
chr17,ENSG00000266714.6,+,75617085,75617304
chr17,ENSG00000266714.6,+,75617810,75617922
chr17,ENSG00000266714.6,+,75618126,75618185
chr17,ENSG00000266714.6,+,75619143,75619219
chr17,ENSG00000266714.6,+,75619358,75619476
chr17,ENSG00000266714.6,+,75619681,75619799
chr17,ENSG00000266714.6,+,75619800,75620020
chr17,ENSG00000266714.6,+,75620246,75620357
chr17,ENSG00000266714.6,+,75620467,75621176
chr17,ENSG00000266714.6,+,75621345,75621408
chr17,ENSG00000266714.6,+,75621501,75621570
chr17,ENSG00000266714.6,+,75622004,75622080
chr17,ENSG00000266714.6,+,75623781,75623854
chr17,ENSG00000266714.6,+,75623949,75624064
chr17,ENSG00000266714.6,+,75624175,75624269
chr17,ENSG00000266714.6,+,75624370,75624447
chr17,ENSG00000266714.6,+,75624543,75624639
chr17,ENSG00000266714.6,+,75624771,75624916
chr17,ENSG00000266714.6,+,75625123,75625238
chr17,ENSG00000266714.6,+,75625527,75625660
chr17,ENSG00000266714.6,+,75625766,75625977
chr17,ENSG00000266714.6,+,75626088,75626228
chr17,ENSG00000266714.6,+,75626407,75626501
chr17,ENSG00000108469.14,-,75626854,75627424
chr17,ENSG00000108469.14,-,75631165,75631249
chr17,ENSG00000108469.14,-,75631450,75631668
chr17,ENSG00000204323.5,+,75640166,75640201
chr17,ENSG00000204323.5,+,75640895,75641404
chr17,ENSG00000259120.2,+,75647371,75647376
chr17,ENSG00000259120.2,+,75647563,75647977
chr17,ENSG00000108469.14,-,75648865,75651265
chr17,ENSG00000161526.14,+,75690671,75690716
chr17,ENSG00000161526.14,+,75693440,75693482
chr17,ENSG00000161526.14,+,75699783,75699872
chr17,ENSG00000161526.14,+,75699893,75700259
chr17,ENSG00000161526.14,+,75702480,75702571
chr17,ENSG00000161526.14,+,75703311,75703371
chr17,ENSG00000161526.14,+,75703808,75703859
chr17,ENSG00000161526.14,+,75704756,75704814
chr17,ENSG00000161526.14,+,75705695,75706092
chr17,ENSG00000161526.14,+,75706340,75708062
chr17,ENSG00000108479.11,-,75751594,75751737
chr17,ENSG00000132470.13,+,75757553,75757818
chr17,ENSG00000108479.11,-,75757894,75758058
chr17,ENSG00000108479.11,-,75758512,75758599
chr17,ENSG00000108479.11,-,75762758,75763439
chr17,ENSG00000108479.11,-,75763581,75763662
chr17,ENSG00000132475.8,-,75776434,75778718
chr17,ENSG00000132475.8,-,75779175,75779184
chr17,ENSG00000132478.9,+,75791773,75792019
chr17,ENSG00000132478.9,+,75792313,75792478
chr17,ENSG00000132478.9,+,75793443,75794198
chr17,ENSG00000132478.9,+,75808967,75809039
chr17,ENSG00000132478.9,+,75809760,75809969
chr17,ENSG00000132478.9,+,75812112,75812319
chr17,ENSG00000132478.9,+,75813761,75813878
chr17,ENSG00000132478.9,+,75815169,75815221
chr17,ENSG00000132478.9,+,75824415,75825799
chr17,ENSG00000092929.11,-,75827225,75828086
chr17,ENSG00000092929.11,-,75828787,75828855
chr17,ENSG00000092929.11,-,75835717,75835777
chr17,ENSG00000092929.11,-,75835855,75835906
chr17,ENSG00000092929.11,-,75836012,75836109
chr17,ENSG00000092929.11,-,75836200,75836256
chr17,ENSG00000092929.11,-,75836339,75836406
chr17,ENSG00000132471.11,-,75845699,75846787
chr17,ENSG00000132471.11,-,75846908,75846984
chr17,ENSG00000132471.11,-,75847487,75847609
chr17,ENSG00000132471.11,-,75847796,75847930
chr17,ENSG00000132471.11,-,75848570,75848662
chr17,ENSG00000132471.11,-,75849604,75849739
chr17,ENSG00000132481.6,-,75874161,75875123
chr17,ENSG00000132481.6,-,75875400,75875474
chr17,ENSG00000132481.6,-,75875901,75876099
chr17,ENSG00000132481.6,-,75876775,75877264
chr17,ENSG00000141569.10,-,75880335,75880569
chr17,ENSG00000141569.10,-,75888960,75890781
chr17,ENSG00000141569.10,-,75891180,75891335
chr17,ENSG00000204316.12,-,75898643,75898852
chr17,ENSG00000267426.5,-,75898645,75898986
chr17,ENSG00000267426.5,-,75899158,75899294
chr17,ENSG00000267426.5,-,75899516,75899674
chr17,ENSG00000267426.5,-,75900982,75901027
chr17,ENSG00000267426.5,-,75901201,75901273
chr17,ENSG00000267426.5,-,75901712,75901920
chr17,ENSG00000267426.5,-,75902020,75902154
chr17,ENSG00000267426.5,-,75904222,75904313
chr17,ENSG00000267426.5,-,75904664,75904719
chr17,ENSG00000188878.17,-,75909574,75910725
chr17,ENSG00000188878.17,-,75912191,75912307
chr17,ENSG00000188878.17,-,75913702,75913819
chr17,ENSG00000188878.17,-,75913913,75914290
chr17,ENSG00000188878.17,-,75920273,75920429
chr17,ENSG00000188878.17,-,75921244,75921302
chr17,ENSG00000188878.17,-,75921472,75921552
chr17,ENSG00000188878.17,-,75937712,75937999
chr17,ENSG00000188878.17,-,75938150,75938232
chr17,ENSG00000161533.11,-,75941507,75946795
chr17,ENSG00000161533.11,-,75948251,75948457
chr17,ENSG00000161533.11,-,75949217,75949360
chr17,ENSG00000161533.11,-,75949495,75949600
chr17,ENSG00000161533.11,-,75949718,75949897
chr17,ENSG00000161533.11,-,75950774,75950964
chr17,ENSG00000161533.11,-,75951415,75951577
chr17,ENSG00000161533.11,-,75953451,75953620
chr17,ENSG00000161533.11,-,75955566,75955681
chr17,ENSG00000161533.11,-,75955828,75955947
chr17,ENSG00000161533.11,-,75957459,75957566
chr17,ENSG00000161533.11,-,75960215,75960375
chr17,ENSG00000161533.11,-,75973309,75973622
chr17,ENSG00000257949.6,+,75986187,75986192
chr17,ENSG00000257949.6,+,76000156,76000586
chr17,ENSG00000167880.7,-,76004502,76004704
chr17,ENSG00000261408.5,+,76005421,76005999
chr17,ENSG00000167880.7,-,76006845,76007105
chr17,ENSG00000167881.14,-,76038775,76039933
chr17,ENSG00000167881.14,-,76040419,76040474
chr17,ENSG00000167881.14,-,76040903,76040978
chr17,ENSG00000167881.14,-,76043829,76043958
chr17,ENSG00000167881.14,-,76045292,76045386
chr17,ENSG00000167881.14,-,76046038,76046194
chr17,ENSG00000167881.14,-,76047906,76047970
chr17,ENSG00000167881.14,-,76050428,76050526
chr17,ENSG00000167881.14,-,76064038,76064171
chr17,ENSG00000167881.14,-,76067217,76067330
chr17,ENSG00000182687.3,+,76077429,76077541
chr17,ENSG00000182473.21,-,76081017,76083650
chr17,ENSG00000186919.12,+,76081278,76081402
chr17,ENSG00000186919.12,+,76081545,76081755
chr17,ENSG00000186919.12,+,76081882,76082049
chr17,ENSG00000186919.12,+,76082463,76082804
chr17,ENSG00000182473.21,-,76085677,76085797
chr17,ENSG00000182473.21,-,76086080,76086145
chr17,ENSG00000182473.21,-,76087654,76087720
chr17,ENSG00000182473.21,-,76088060,76088122
chr17,ENSG00000182473.21,-,76088464,76088562
chr17,ENSG00000182473.21,-,76088771,76088900
chr17,ENSG00000182473.21,-,76101012,76101210
chr17,ENSG00000129654.7,-,76136333,76137355
chr17,ENSG00000141576.14,-,76142453,76145237
chr17,ENSG00000141576.14,-,76145279,76145353
chr17,ENSG00000141576.14,-,76147269,76147271
chr17,ENSG00000141576.14,-,76162761,76164738
chr17,ENSG00000141576.14,-,76211877,76212354
chr17,ENSG00000185262.8,+,76270503,76271299
chr17,ENSG00000129646.13,-,76274049,76274243
chr17,ENSG00000129646.13,-,76275819,76275947
chr17,ENSG00000129646.13,-,76276680,76276767
chr17,ENSG00000129646.13,-,76277163,76277310
chr17,ENSG00000129646.13,-,76277989,76278189
chr17,ENSG00000129646.13,-,76279041,76279142
chr17,ENSG00000129646.13,-,76279363,76279428
chr17,ENSG00000129646.13,-,76280033,76280154
chr17,ENSG00000129646.13,-,76280287,76280451
chr17,ENSG00000129646.13,-,76280654,76280728
chr17,ENSG00000129646.13,-,76280831,76280953
chr17,ENSG00000129646.13,-,76281864,76282115
chr17,ENSG00000129646.13,-,76287192,76287306
chr17,ENSG00000129646.13,-,76287800,76287897
chr17,ENSG00000129646.13,-,76289992,76290058
chr17,ENSG00000161542.16,-,76309486,76311544
chr17,ENSG00000161542.16,-,76332417,76332435
chr17,ENSG00000161542.16,-,76344671,76344737
chr17,ENSG00000161542.16,-,76348529,76348581
chr17,ENSG00000176170.13,+,76385451,76385644
chr17,ENSG00000176170.13,+,76387584,76387860
chr17,ENSG00000175931.12,-,76389451,76390945
chr17,ENSG00000129673.9,+,76462316,76462480
chr17,ENSG00000129673.9,+,76465883,76466172
chr17,ENSG00000129673.9,+,76469230,76469327
chr17,ENSG00000129673.9,+,76469665,76470117
chr17,ENSG00000129667.12,-,76470896,76471635
chr17,ENSG00000129667.12,-,76471814,76472137
chr17,ENSG00000129667.12,-,76481525,76481545
chr17,ENSG00000129667.12,-,76487712,76488132
chr17,ENSG00000161544.9,-,76527356,76528580
chr17,ENSG00000161544.9,-,76531640,76531691
chr17,ENSG00000214140.10,+,76542572,76542633
chr17,ENSG00000214140.10,+,76543029,76543387
chr17,ENSG00000214140.10,+,76543803,76543838
chr17,ENSG00000070731.9,-,76563710,76566271
chr17,ENSG00000070731.9,-,76567453,76567552
chr17,ENSG00000070731.9,-,76570579,76570668
chr17,ENSG00000070731.9,-,76572637,76572775
chr17,ENSG00000070731.9,-,76573195,76573363
chr17,ENSG00000070731.9,-,76574365,76574539
chr17,ENSG00000070731.9,-,76578756,76578801
chr17,ENSG00000070526.14,-,76624761,76625527
chr17,ENSG00000070526.14,-,76625819,76625918
chr17,ENSG00000070526.14,-,76626006,76626095
chr17,ENSG00000070526.14,-,76626289,76626392
chr17,ENSG00000070526.14,-,76626651,76626789
chr17,ENSG00000070526.14,-,76627067,76627238
chr17,ENSG00000070526.14,-,76627415,76627583
chr17,ENSG00000070526.14,-,76629012,76629711
chr17,ENSG00000070526.14,-,76637471,76637678
chr17,ENSG00000182534.13,-,76672551,76677590
chr17,ENSG00000182534.13,-,76679569,76680879
chr17,ENSG00000182534.13,-,76683847,76683896
chr17,ENSG00000182534.13,-,76685107,76685165
chr17,ENSG00000182534.13,-,76688113,76688176
chr17,ENSG00000070495.14,-,76712832,76716722
chr17,ENSG00000070495.14,-,76718446,76718860
chr17,ENSG00000070495.14,-,76720360,76720498
chr17,ENSG00000070495.14,-,76721263,76721287
chr17,ENSG00000181038.13,+,76732978,76733094
chr17,ENSG00000181038.13,+,76733293,76733327
chr17,ENSG00000181038.13,+,76733409,76733936
chr17,ENSG00000161547.14,-,76734115,76736163
chr17,ENSG00000092931.11,+,76738282,76738352
chr17,ENSG00000267168.1,+,76738344,76738522
chr17,ENSG00000092931.11,+,76738476,76738527
chr17,ENSG00000092931.11,+,76742204,76742273
chr17,ENSG00000092931.11,+,76743398,76743456
chr17,ENSG00000092931.11,+,76744322,76744466
chr17,ENSG00000092931.11,+,76767386,76767451
chr17,ENSG00000092931.11,+,76769746,76769871
chr17,ENSG00000092931.11,+,76774997,76775081
chr17,ENSG00000092931.11,+,76778350,76779286
chr17,ENSG00000092931.11,+,76781224,76781449
chr17,ENSG00000167889.12,+,76882300,76882527
chr17,ENSG00000167889.12,+,76938113,76938143
chr17,ENSG00000167889.12,+,76940402,76940548
chr17,ENSG00000167889.12,+,76940732,76940848
chr17,ENSG00000167889.12,+,76946376,76946450
chr17,ENSG00000167889.12,+,76947830,76948086
chr17,ENSG00000167889.12,+,76948640,76950382
chr17,ENSG00000129657.14,+,77142646,77142750
chr17,ENSG00000129657.14,+,77143567,77143596
chr17,ENSG00000129657.14,+,77190803,77190841
chr17,ENSG00000129657.14,+,77191224,77191312
chr17,ENSG00000129657.14,+,77193421,77193549
chr17,ENSG00000129657.14,+,77194677,77194757
chr17,ENSG00000129657.14,+,77195016,77195031
chr17,ENSG00000129657.14,+,77214010,77217101
chr17,ENSG00000184640.17,+,77402059,77402474
chr17,ENSG00000184640.17,+,77482144,77482175
chr17,ENSG00000184640.17,+,77482563,77484128
chr17,ENSG00000184640.17,+,77487440,77487493
chr17,ENSG00000184640.17,+,77488244,77488321
chr17,ENSG00000184640.17,+,77488727,77488761
chr17,ENSG00000184640.17,+,77498656,77500596
chr17,ENSG00000278938.1,-,77777090,77777092
chr17,ENSG00000078687.16,+,78048845,78049062
chr17,ENSG00000078687.16,+,78064731,78064741
chr17,ENSG00000078687.16,+,78104843,78108835
chr17,ENSG00000141524.15,-,78110458,78113150
chr17,ENSG00000141524.15,-,78120177,78120972
chr17,ENSG00000141524.15,-,78125754,78125884
chr17,ENSG00000141524.15,-,78126277,78126366
chr17,ENSG00000141524.15,-,78126524,78126529
chr17,ENSG00000141524.15,-,78126833,78126974
chr17,ENSG00000167895.14,+,78131281,78131588
chr17,ENSG00000167895.14,+,78141110,78142968
chr17,ENSG00000187997.11,+,78165893,78166177
chr17,ENSG00000108639.7,+,78170852,78171054
chr17,ENSG00000108639.7,+,78171606,78171649
chr17,ENSG00000108639.7,+,78171739,78173527
chr17,ENSG00000167900.11,-,78174075,78174761
chr17,ENSG00000167900.11,-,78174830,78175169
chr17,ENSG00000167900.11,-,78175529,78175566
chr17,ENSG00000183077.15,+,78197143,78197560
chr17,ENSG00000183077.15,+,78202499,78202603
chr17,ENSG00000183077.15,+,78202703,78202751
chr17,ENSG00000183077.15,+,78204656,78204741
chr17,ENSG00000183077.15,+,78204828,78204852
chr17,ENSG00000183077.15,+,78205465,78205518
chr17,ENSG00000183077.15,+,78205946,78206050
chr17,ENSG00000183077.15,+,78206911,78207701
chr17,ENSG00000089685.14,+,78214791,78215099
chr17,ENSG00000089685.14,+,78222828,78222992
chr17,ENSG00000089685.14,+,78223465,78225636
chr17,ENSG00000204278.12,+,78239790,78240987
chr17,ENSG00000184557.4,-,78356778,78358420
chr17,ENSG00000184557.4,-,78359096,78359149
chr17,ENSG00000087157.18,+,78392661,78392665
chr17,ENSG00000087157.18,+,78396308,78396385
chr17,ENSG00000087157.18,+,78398252,78398268
chr17,ENSG00000087157.18,+,78403568,78404089
chr17,ENSG00000087157.18,+,78414879,78415027
chr17,ENSG00000087157.18,+,78419546,78419927
chr17,ENSG00000187775.16,-,78423697,78424153
chr17,ENSG00000087157.18,+,78424061,78424554
chr17,ENSG00000187775.16,-,78425346,78425420
chr17,ENSG00000108669.16,-,78674048,78676169
chr17,ENSG00000108669.16,-,78680190,78680344
chr17,ENSG00000108669.16,-,78680971,78681042
chr17,ENSG00000108669.16,-,78700331,78700443
chr17,ENSG00000108669.16,-,78701671,78701751
chr17,ENSG00000108669.16,-,78702122,78702240
chr17,ENSG00000108669.16,-,78702598,78702604
chr17,ENSG00000108669.16,-,78708197,78708261
chr17,ENSG00000108669.16,-,78709650,78709732
chr17,ENSG00000055483.19,-,78787381,78787658
chr17,ENSG00000055483.19,-,78791863,78792080
chr17,ENSG00000055483.19,-,78795653,78798422
chr17,ENSG00000055483.19,-,78807255,78807257
chr17,ENSG00000055483.19,-,78823122,78823170
chr17,ENSG00000055483.19,-,78826473,78827078
chr17,ENSG00000055483.19,-,78828992,78829007
chr17,ENSG00000055483.19,-,78836364,78836372
chr17,ENSG00000055483.19,-,78838587,78838750
chr17,ENSG00000035862.12,-,78852977,78855864
chr17,ENSG00000035862.12,-,78855964,78857428
chr17,ENSG00000035862.12,-,78873819,78873919
chr17,ENSG00000178404.9,-,78890580,78890640
chr17,ENSG00000108679.12,-,78971238,78972704
chr17,ENSG00000108679.12,-,78972798,78972968
chr17,ENSG00000108679.12,-,78972970,78973326
chr17,ENSG00000108679.12,-,78974631,78974819
chr17,ENSG00000108679.12,-,78975965,78976156
chr17,ENSG00000108679.12,-,78976995,78977005
chr17,ENSG00000108679.12,-,78977192,78977214
chr17,ENSG00000171302.16,-,78991717,78993552
chr17,ENSG00000171302.16,-,78997623,78997963
chr17,ENSG00000171302.16,-,78998148,78998286
chr17,ENSG00000171302.16,-,79000100,79000270
chr17,ENSG00000173918.14,+,79043955,79044123
chr17,ENSG00000173918.14,+,79046555,79046645
chr17,ENSG00000173918.14,+,79048086,79049788
chr17,ENSG00000167280.16,+,79080229,79080364
chr17,ENSG00000167280.16,+,79080925,79081073
chr17,ENSG00000167280.16,+,79081898,79082549
chr17,ENSG00000167280.16,+,79084538,79084686
chr17,ENSG00000167280.16,+,79085234,79085342
chr17,ENSG00000167280.16,+,79085620,79085734
chr17,ENSG00000167280.16,+,79085933,79088599
chr17,ENSG00000167281.18,-,79089345,79090885
chr17,ENSG00000167281.18,-,79091947,79092599
chr17,ENSG00000167281.18,-,79094257,79094411
chr17,ENSG00000167281.18,-,79115716,79115748
chr17,ENSG00000167281.18,-,79235766,79235805
chr17,ENSG00000182156.9,+,79738044,79739568
chr17,ENSG00000182156.9,+,79741794,79742222
chr17,ENSG00000173894.10,+,79782147,79782532
chr17,ENSG00000173894.10,+,79785040,79787983
chr17,ENSG00000141570.10,-,79792132,79794637
chr17,ENSG00000141570.10,-,79796535,79796540
chr17,ENSG00000141582.14,-,79833156,79833961
chr17,ENSG00000141582.14,-,79835044,79835395
chr17,ENSG00000141582.14,-,79835646,79835695
chr17,ENSG00000167291.15,-,79932343,79940861
chr17,ENSG00000167291.15,-,79943856,79944095
chr17,ENSG00000167291.15,-,79952683,79952818
chr17,ENSG00000141519.14,+,80048707,80048761
chr17,ENSG00000141519.14,+,80049906,80049989
chr17,ENSG00000141519.14,+,80050064,80050224
chr17,ENSG00000141519.14,+,80066200,80066770
chr17,ENSG00000141519.14,+,80066944,80067288
chr17,ENSG00000141519.14,+,80067680,80067901
chr17,ENSG00000141519.14,+,80090397,80090819
chr17,ENSG00000141519.14,+,80099773,80100613
chr17,ENSG00000171298.12,+,80104555,80104586
chr17,ENSG00000171298.12,+,80116968,80117082
chr17,ENSG00000171298.12,+,80119329,80119879
chr17,ENSG00000141543.9,-,80135214,80135492
chr17,ENSG00000141527.16,+,80178508,80178655
chr17,ENSG00000141527.16,+,80179104,80179301
chr17,ENSG00000141527.16,+,80181419,80181438
chr17,ENSG00000141527.16,+,80195606,80195652
chr17,ENSG00000141527.16,+,80198099,80198162
chr17,ENSG00000141527.16,+,80198399,80198591
chr17,ENSG00000141527.16,+,80201744,80201870
chr17,ENSG00000141527.16,+,80202180,80202420
chr17,ENSG00000141527.16,+,80202422,80202631
chr17,ENSG00000141527.16,+,80203822,80203885
chr17,ENSG00000141527.16,+,80204227,80204351
chr17,ENSG00000141527.16,+,80205035,80205205
chr17,ENSG00000141527.16,+,80205531,80205652
chr17,ENSG00000141527.16,+,80206970,80207085
chr17,ENSG00000141527.16,+,80208138,80209331
chr17,ENSG00000181523.12,-,80209264,80211011
chr17,ENSG00000181523.12,-,80211534,80212274
chr17,ENSG00000181523.12,-,80213804,80213885
chr17,ENSG00000181523.12,-,80214172,80214328
chr17,ENSG00000181523.12,-,80214615,80214662
chr17,ENSG00000181523.12,-,80215127,80215138
chr17,ENSG00000181523.12,-,80217032,80217192
chr17,ENSG00000181045.14,+,80221506,80221560
chr17,ENSG00000181045.14,+,80222655,80222675
chr17,ENSG00000181045.14,+,80251358,80251401
chr17,ENSG00000181045.14,+,80252625,80253500
chr17,ENSG00000173821.19,+,80319478,80321463
chr17,ENSG00000173821.19,+,80374677,80375059
chr17,ENSG00000173821.19,+,80393496,80398786
chr17,ENSG00000173818.16,+,80419586,80419720
chr17,ENSG00000173818.16,+,80420050,80420533
chr17,ENSG00000173818.16,+,80421828,80421848
chr17,ENSG00000173818.16,+,80422203,80422245
chr17,ENSG00000173818.16,+,80423520,80423632
chr17,ENSG00000173818.16,+,80424277,80424348
